3.15 6.2081 3.6375
3.16 6.19751 3.63
3.17 6.18688 3.6225
3.18 6.17622 3.615
3.19 6.16551 3.6075
3.2 6.15476 3.6
3.21 6.14398 3.5925
3.22 6.13316 3.585
3.23 6.12231 3.5775
3.24 6.11142 3.57
3.25 6.10049 3.5625
3.26 6.08953 3.555
3.27 6.07854 3.5475
3.28 6.06751 3.54
3.29 6.05645 3.5325
3.3 6.04536 3.525
3.31 6.03424 3.5175
3.32 6.02309 3.51
3.33 6.0119 3.5025
3.34 6.00069 3.495
3.35 5.98945 3.4875
3.36 5.97818 3.48
3.37 5.96687 3.4725
3.38 5.95555 3.465
3.39 5.94419 3.4575
3.4 5.93281 3.45
3.41 5.9214 3.4425
3.42 5.90996 3.435
3.43 5.8985 3.4275
3.44 5.88701 3.42
3.45 5.8755 3.4125
3.46 5.86396 3.405
3.47 5.8524 3.3975
3.48 5.84082 3.39
3.49 5.82921 3.3825
3.5 5.81757 3.375
3.51 5.80592 3.3675
3.52 5.79424 3.36
3.53 5.78255 3.3525
3.54 5.77083 3.345
3.55 5.75909 3.3375
3.56 5.74732 3.33
3.57 5.73554 3.3225
3.58 5.72374 3.315
3.59 5.71192 3.3075
3.6 5.70007 3.3
3.61 5.68821 3.2925
3.62 5.67633 3.285
3.63 5.66443 3.2775
3.64 5.65252 3.27
3.65 5.64058 3.2625
3.66 5.62863 3.255
3.67 5.61666 3.2475
3.68 5.60467 3.24
3.69 5.59267 3.2325
3.7 5.58064 3.225
3.71 5.56861 3.2175
3.72 5.55655 3.21
3.73 5.54448 3.2025
3.74 5.5324 3.195
3.75 5.5203 3.1875
3.76 5.50818 3.18
3.77 5.49605 3.1725
3.78 5.4839 3.165
3.79 5.47174 3.1575
3.8 5.45957 3.15
3.81 5.44738 3.1425
3.82 5.43518 3.135
3.83 5.42296 3.1275
3.84 5.41073 3.12
3.85 5.39849 3.1125
3.86 5.38624 3.105
3.87 5.37397 3.0975
3.88 5.36169 3.09
3.89 5.34939 3.0825
